video_id,generator,mllm,batch_date,verdict,confidence,1.1_texture__detected,1.1_texture__severity,1.1_texture__evidence,1.2_boundary__detected,1.2_boundary__severity,1.2_boundary__evidence,1.3_lighting__detected,1.3_lighting__severity,1.3_lighting__evidence,1.4_watermark__detected,1.4_watermark__severity,1.4_watermark__evidence,2.1_human_anatomy__detected,2.1_human_anatomy__severity,2.1_human_anatomy__evidence,2.2_non_human_anatomy__detected,2.2_non_human_anatomy__severity,2.2_non_human_anatomy__evidence,2.3_object_structural__detected,2.3_object_structural__severity,2.3_object_structural__evidence,2.4_scene_composition__detected,2.4_scene_composition__severity,2.4_scene_composition__evidence,3.1_motion__detected,3.1_motion__severity,3.1_motion__evidence,3.2_identity_drift__detected,3.2_identity_drift__severity,3.2_identity_drift__evidence,3.3_continuity__detected,3.3_continuity__severity,3.3_continuity__evidence,3.4_causality__detected,3.4_causality__severity,3.4_causality__evidence,most_diagnostic_artefact,notes,review_flag
w2_038_seedance,Seedance,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,0:00-0:02 face skin appears overly smooth.,TRUE,M,0:01 right side brush edges blend into skin.,FALSE,none,Lighting appears consistent.,FALSE,none,No watermark visible.,TRUE,M,0:02 right hand grip appears stiff.,FALSE,none,no non-human subjects present,TRUE,M,0:01 bottom-left foreground brush lacks detail.,TRUE,M,0:00-0:02 bottom-left foreground hand perspective is static.,TRUE,M,0:00-0:02 bottom-left foreground hand is completely frozen.,FALSE,none,No significant identity drift.,FALSE,none,No major continuity errors.,TRUE,M,0:00-0:02 right eye brush moves but makeup does not change.,Foreground hand remains entirely frozen while reflection moves.,Video exhibits typical AI generation traits like static foreground elements.,
w2_039_seedance,Seedance,Gemini_3.1_Pro,2026-07-31,AI-generated,75,TRUE,M,0:02 lower-left faces lack detail,TRUE,L,0:02 center background figures blend,FALSE,none,consistent lighting,FALSE,none,no watermark,TRUE,M,0:02 bottom-left distorted faces,FALSE,none,no non-human subjects present,TRUE,M,0:01 top-center wire changes thickness,TRUE,M,0:01 center impossible spatial shift,FALSE,none,smooth motion,TRUE,M,0:01 center bulbs morph into string,TRUE,M,0:01 center morph replaces camera move,TRUE,M,0:01 center scale transition violates space,Bulbs morph into distant string lights.,Clear AI transition.,
pexels_animal_18106001,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,"0:01 center, fur lacks detail.",TRUE,M,"0:01 center, soft edges on cat.",FALSE,none,no obvious lighting errors.,FALSE,none,no watermark visible.,FALSE,none,no humans present.,TRUE,M,"0:02 center, eye and whiskers distorted.",FALSE,none,no structural object errors.,FALSE,none,scene composition normal.,TRUE,M,"0:01 center, head turn too smooth.",TRUE,M,"0:01 center, fur pattern shifts.",FALSE,none,no continuity errors.,FALSE,none,no physics violations.,Fur pattern shifts during movement.,Video shows unnatural smoothness.,
pexels_animal_35921279,Pexels,Gemini_3.1_Pro,2026-07-31,Real,25,FALSE,none,Textures natural.,FALSE,none,Edges consistent.,FALSE,none,Lighting consistent.,FALSE,none,No watermarks.,FALSE,none,Rider normal.,FALSE,none,Horse normal.,FALSE,none,Objects sound.,FALSE,none,Scene logical.,FALSE,none,Motion natural.,FALSE,none,No drift.,FALSE,none,No errors.,FALSE,none,Physics consistent.,no strong artefacts observed,Video appears authentic.,
pexels_animal_36041061,Pexels,Gemini_3.1_Pro,2026-07-31,Real,35,FALSE,none,natural textures,FALSE,none,sharp edges,FALSE,none,consistent shadows,FALSE,none,no watermark,FALSE,none,no humans,FALSE,none,normal cat anatomy,FALSE,none,stable structures,FALSE,none,logical layout,FALSE,none,natural movement,FALSE,none,stable appearance,FALSE,none,no errors,FALSE,none,normal physics,no strong artefacts observed,video appears natural,
pexels_animal_4651948,Pexels,Gemini_3.1_Pro,2026-07-31,Real,35,FALSE,none,natural grass texture,FALSE,none,normal depth of field,FALSE,none,consistent diffuse lighting,FALSE,none,no watermark,FALSE,none,no humans,FALSE,none,dog anatomy normal,FALSE,none,no objects,FALSE,none,normal field,FALSE,none,natural running,FALSE,none,dog consistent,FALSE,none,no errors,FALSE,none,normal physics,no strong artefacts observed,video appears natural,
pexels_animal_6983539,Pexels,Gemini_3.1_Pro,2026-07-31,Real,35,FALSE,none,Natural fur texture.,FALSE,none,Sharp whisker edges.,FALSE,none,Consistent eye reflections.,FALSE,none,No watermarks.,FALSE,none,No humans present.,FALSE,none,Normal cat anatomy.,FALSE,none,Normal collar structure.,FALSE,none,Logical spatial arrangement.,FALSE,none,Smooth blinking motion.,FALSE,none,Consistent fur patterns.,FALSE,none,No lighting shifts.,FALSE,none,Normal physics.,no strong artefacts observed,Video appears real.,
pexels_edge_case_13004609,Pexels,Gemini_3.1_Pro,2026-07-31,Real,30,FALSE,none,Flat 2D style.,FALSE,none,Clean lines.,FALSE,none,No lighting.,FALSE,none,None visible.,FALSE,none,Stylized art.,FALSE,none,no non-human subjects present,FALSE,none,No objects.,FALSE,none,Abstract scene.,FALSE,none,2D animation.,FALSE,none,Intentional morphing.,FALSE,none,Abstract style.,FALSE,none,Surreal logic.,no strong artefacts observed,Traditional 2D animation.,
pexels_edge_case_20200360,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,"0:00 center, skin lacks detail.",TRUE,M,"0:01 center, fire edges bleed.",TRUE,M,"0:01 center, missing shadows.",FALSE,none,No watermark seen.,TRUE,M,"0:00 bottom-center, legs crossed impossibly.",FALSE,none,no non-human subjects present,TRUE,M,"0:01 center, staff bends.",FALSE,none,Scene composition normal.,TRUE,M,"0:01 center, staff phases through body.",TRUE,M,"0:01 center, face morphs.",TRUE,M,"0:02 center, fire trails vanish.",TRUE,M,"0:01 center, staff passes through torso.",Staff phases through torso.,Multiple structural errors.,
pexels_edge_case_26607072,Pexels,Gemini_3.1_Pro,2026-07-31,Real,35,FALSE,none,Normal textures.,FALSE,none,Normal edges.,FALSE,none,Consistent lighting.,FALSE,none,No watermarks.,FALSE,none,Normal anatomy.,FALSE,none,no non-human subjects present,FALSE,none,Normal objects.,FALSE,none,Normal composition.,FALSE,none,Natural motion.,FALSE,none,Consistent identities.,FALSE,none,No errors.,FALSE,none,Normal physics.,no strong artefacts observed,Video shows natural stage performance.,
pexels_edge_case_37996025,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,"0:01 background left, crowd faces lack detail.",TRUE,M,"0:02 center, dancer legs blend with floor.",TRUE,M,"0:01 bottom right, floor spotlights mismatch scene.",FALSE,none,No watermark seen.,TRUE,M,"0:01 center, dancer legs distorted.",FALSE,none,no non-human subjects present,TRUE,M,"0:01 middle right, small banner text is gibberish.",TRUE,M,"0:02 center, leg positions spatially impossible.",TRUE,M,"0:01 center, foot sliding during dance.",TRUE,M,"0:02 left, skirt colors shift.",TRUE,M,"0:01 bottom, spotlight motion inconsistent.",FALSE,none,No obvious physics violations.,Dancer legs morph and slide impossibly.,Multiple structural and motion artifacts present.,
pexels_edge_case_38124533,Pexels,Gemini_3.1_Pro,2026-07-31,Real,35,FALSE,none,Textures appear natural.,FALSE,none,Edges are consistent.,FALSE,none,Lighting matches fire sources.,FALSE,none,No watermarks seen.,FALSE,none,Proportions are normal.,FALSE,none,no non-human subjects present,FALSE,none,Objects maintain structure.,FALSE,none,Spatial arrangement is logical.,FALSE,none,Movement is natural.,FALSE,none,Identities remain stable.,FALSE,none,No continuity errors.,FALSE,none,Physics behave normally.,no strong artefacts observed,Video appears to be a genuine recording.,
pexels_hands_10048810,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,"0:01 right side, waxy skin.",TRUE,M,"0:02 center, pin blurs into hand.",FALSE,none,No lighting issues.,FALSE,none,No watermark.,TRUE,M,"0:01 right side, fingers merge.",FALSE,none,No non-human subjects present.,TRUE,M,"0:02 center, pin distorts.",FALSE,none,Standard composition.,TRUE,M,"0:01 center, pin slides.",TRUE,M,"0:02 center, hand morphs.",FALSE,none,No continuity errors.,TRUE,M,"0:02 center, dough static.",Fingers merge with the rolling pin.,Motion lacks physical realism.,
pexels_hands_1326864,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,"0:01 left side, skin lacks detail.",FALSE,none,No boundary issues.,FALSE,none,Lighting consistent.,FALSE,none,No watermark.,TRUE,M,"0:01 left side, fingers lack joints.",FALSE,none,no non-human subjects present,TRUE,M,"0:01 center, keyboard text is gibberish.",FALSE,none,Layout standard.,TRUE,M,"0:01 left side, hand motion lacks rigidity.",FALSE,none,Objects stable.,FALSE,none,No shifts.,FALSE,none,No physics errors.,Keyboard keys display gibberish symbols.,Text rendering fails.,
pexels_hands_37239368,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,0:01 right hand skin smooth.,TRUE,M,0:01 right fingers blend into pepper.,TRUE,M,0:01 inconsistent shadows under hand.,FALSE,none,No watermark.,TRUE,M,0:01 right fingers fused.,FALSE,none,No non-human subjects present.,TRUE,M,0:01 pepper topology impossible.,TRUE,M,0:01 hand arrangement impossible.,TRUE,M,0:01 non-rigid finger motion.,TRUE,M,0:01 bracelet appears on wrist.,TRUE,M,0:01 sudden bracelet appearance.,TRUE,M,0:02 pepper heals after cut.,Bracelet appears suddenly on wrist.,Multiple structural issues noted.,
pexels_motion_6078256,Pexels,Gemini_3.1_Pro,2026-07-31,Real,45,FALSE,none,Normal textures.,FALSE,none,Sharp edges.,FALSE,none,Consistent lighting.,FALSE,none,No watermark.,FALSE,none,No humans.,FALSE,none,no non-human subjects present,FALSE,none,Logical structures.,FALSE,none,Normal composition.,FALSE,none,No motion.,FALSE,none,No drift.,FALSE,none,No continuity issues.,FALSE,none,No physics issues.,no strong artefacts observed,Static scene.,
pexels_motion_7187057,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,0:01 bottom-left ball lacks fine detail.,TRUE,M,0:01 center legs have soft edges.,FALSE,none,lighting appears consistent.,FALSE,none,no watermark visible.,TRUE,M,0:00 center-left right hand lacks fingers.,FALSE,none,no non-human subjects present.,TRUE,M,0:01 bottom-left ball pattern distorted.,FALSE,none,scene layout is standard.,TRUE,M,0:01 bottom-left ball motion floaty.,TRUE,M,0:02 bottom-left ball pattern morphs.,FALSE,none,no major continuity errors.,TRUE,M,0:01 bottom-left ball bounces without contact.,Ball morphs and bounces without contact.,Hands lack detail. Ball physics are incorrect.,
pexels_motion_7876930,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,"0:01 center, waxy skin and blurred laces.",TRUE,M,"0:01 center, fingers blend into shoe.",FALSE,none,Lighting seems consistent.,FALSE,none,No watermark.,TRUE,M,"0:01 center, indistinct fingers.",FALSE,none,No non-human subjects present.,TRUE,M,"0:02 right, bench merges with stone.",FALSE,none,Plausible spatial arrangement.,TRUE,M,"0:01 center, hands wobble unnaturally.",FALSE,none,Stable appearance.,FALSE,none,No sudden shifts.,TRUE,M,"0:01 center, hands don't affect laces.",Hands wobble without manipulating the shoelaces.,Background objects lack structural coherence.,
pexels_motion_8344814,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,65,TRUE,M,0:01 background center lacks detail.,TRUE,M,0:01 center edges blend with railing.,TRUE,M,0:00 center lighting mismatches background.,FALSE,none,No watermark.,TRUE,M,0:00 center right hand distorted.,FALSE,none,No non-human subjects.,TRUE,M,0:01 bottom railing warps.,TRUE,M,0:01 center impossible railing overlap.,TRUE,M,0:01 background highway cars frozen.,TRUE,M,0:01 center hand shape shifts.,TRUE,M,0:02 background static.,TRUE,M,0:01 center subject floats.,Highway cars remain completely frozen while subject runs.,Multiple spatial and temporal anomalies.,
pexels_multi_person_6305116,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,"Waxy skin on hands at 0:00, right.",TRUE,M,"Soft edges on candles at 0:02, center.",FALSE,none,No lighting errors.,FALSE,none,No watermark.,TRUE,M,"Malformed fingers at 0:00, right.",FALSE,none,No non-human subjects present.,TRUE,M,"Candles change shape at 0:02, center.",FALSE,none,Scene composition normal.,FALSE,none,No motion errors.,TRUE,M,"Person changes appearance at 0:02, center.",TRUE,M,"Candle count changes at 0:02, center.",FALSE,none,No physics violations.,Person changes appearance after wipe.,Multiple continuity errors.,
pexels_multi_person_6305179,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,0:00 waxy skin on man left.,FALSE,none,No boundary issues.,FALSE,none,Lighting consistent.,FALSE,none,No watermark.,TRUE,M,0:01 right side woman hand fingers distorted.,FALSE,none,no non-human subjects present,TRUE,M,0:00 bottom left fork misshapen.,FALSE,none,Scene layout plausible.,TRUE,M,0:01 right side non-rigid hand motion.,TRUE,M,0:01 right side woman hand morphs.,FALSE,none,No continuity errors.,FALSE,none,No physics violations.,Woman's right hand fingers morph and distort.,Anatomical anomalies indicate synthesis.,
pexels_multi_person_6686947,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,"0:01 center-left, woman's face lacks detail.",TRUE,M,"0:02 center-right, soft edges on man's sweater.",FALSE,none,Lighting appears consistent.,FALSE,none,No watermark visible.,TRUE,M,"0:02 bottom-right, man's hand lacks definition.",FALSE,none,No non-human subjects present.,TRUE,M,"0:01 center, couch cushions lack structure.",FALSE,none,Scene layout is plausible.,TRUE,M,"0:01 center-right, man's walking motion glides.",TRUE,M,"0:02 center-right, sweater folds shift unnaturally.",FALSE,none,No major continuity errors.,FALSE,none,No physics violations.,Unnatural shifting of sweater folds and gliding motion.,Video exhibits moderate AI markers.,
pexels_multi_person_7199217,Pexels,Gemini_3.1_Pro,2026-07-31,Real,35,FALSE,none,Textures natural.,FALSE,none,Edges sharp.,FALSE,none,Lighting consistent.,FALSE,none,No watermarks.,FALSE,none,Anatomy normal.,FALSE,none,No non-human subjects present.,FALSE,none,Objects stable.,FALSE,none,Composition logical.,FALSE,none,Motion natural.,FALSE,none,No drift.,FALSE,none,No errors.,FALSE,none,Physics normal.,no strong artefacts observed,Video appears entirely natural.,
pexels_multi_person_7325946,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,0:01 center faces lack detail.,TRUE,M,0:01 bottom center legs blur into ground.,FALSE,none,Lighting appears consistent.,FALSE,none,No watermark visible.,TRUE,M,0:02 center legs bend unnaturally.,FALSE,none,no non-human subjects present,TRUE,M,0:00 top center glass frame merges oddly.,FALSE,none,Scene composition normal.,TRUE,M,0:01 bottom center severe foot sliding.,TRUE,M,0:02 center clothing folds shift.,FALSE,none,No major continuity errors.,FALSE,none,No causality violations.,Severe foot sliding and unnatural leg bending.,Motion artifacts strongly indicate AI generation.,
pexels_multi_person_8121423,Pexels,Gemini_3.1_Pro,2026-07-31,Real,35,FALSE,none,Textures natural.,FALSE,none,Edges sharp.,FALSE,none,Shadows consistent.,FALSE,none,No watermarks.,FALSE,none,Anatomy normal.,FALSE,none,no non-human subjects present,FALSE,none,Objects normal.,FALSE,none,Composition logical.,FALSE,none,Motion natural.,FALSE,none,Identities consistent.,FALSE,none,No errors.,FALSE,none,Physics normal.,no strong artefacts observed,Video appears genuine.,
pexels_multi_person_8481271,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,"0:00 center, waxy skin on older woman.",TRUE,M,"0:02 center, hands and glasses bleed together.",FALSE,none,No obvious lighting errors.,FALSE,none,No watermark seen.,TRUE,M,"0:02 center, fingers merge and extra limbs appear.",FALSE,none,No non-human subjects present.,TRUE,M,"0:02 center, wine glasses distort and merge.",TRUE,M,"0:02 left, impossible spatial overlap of people.",TRUE,M,"0:02 center, non-rigid movement of glasses.",TRUE,M,"0:01 left, man's head splits into two faces.",TRUE,M,"0:01 edges, new people suddenly appear.",TRUE,M,"0:02 center, solid glasses pass through each other.",Multiple extra limbs and people suddenly appear during the toast.,Severe temporal and anatomical distortions.,
pexels_multi_person_8774198,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,"Waxy skin on right subject at 0:01, right side.",TRUE,M,"Soft edges around middle subject at 0:01, center.",FALSE,none,Lighting appears consistent.,FALSE,none,No watermark seen.,TRUE,M,"Indistinct fingers on left subject at 0:00, bottom left.",FALSE,none,No non-human subjects present.,FALSE,none,Objects appear structurally sound.,FALSE,none,Spatial arrangement is plausible.,TRUE,M,"Middle subject glides unnaturally at 0:01, center.",TRUE,M,"Left subject face shifts at 0:02, left.",FALSE,none,No major continuity errors.,FALSE,none,Physics generally maintained.,Unnatural gliding motion of the middle subject.,Multiple subtle AI markers present.,
pexels_portrait_4057145,Pexels,Gemini_3.1_Pro,2026-07-31,Real,30,FALSE,none,Textures natural.,FALSE,none,Edges natural.,FALSE,none,Lighting consistent.,FALSE,none,No watermarks.,FALSE,none,Anatomy correct.,FALSE,none,no non-human subjects present,FALSE,none,Objects normal.,FALSE,none,Scene logical.,FALSE,none,Motion natural.,FALSE,none,No drift.,FALSE,none,No errors.,FALSE,none,Physics normal.,no strong artefacts observed,Standard camera footage.,
pexels_portrait_5051072,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,"0:01 center, face skin appears overly smooth.",TRUE,M,"0:01 bottom center, fingers bleed into glass.",FALSE,none,Lighting appears consistent.,FALSE,none,No watermark visible.,TRUE,M,"0:01 bottom center, hand has merged fingers.",FALSE,none,No non-human subjects present.,TRUE,M,"0:02 bottom center, glass rim is uneven.",FALSE,none,Spatial arrangement is standard.,TRUE,M,"0:01 bottom center, hand moves non-rigidly.",TRUE,M,"0:01 bottom center, fingers morph during movement.",FALSE,none,No major continuity errors.,TRUE,M,"0:01 bottom center, fingers phase through glass.",Hand holding the glass exhibits merged fingers.,Multiple structural issues with the hand.,
pexels_portrait_6099467,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,75,TRUE,M,0:01 skin on hands appears waxy.,TRUE,M,0:01 soft edges around fingers.,FALSE,none,Lighting appears consistent.,FALSE,none,No watermark visible.,TRUE,M,0:02 hands have fused fingers.,FALSE,none,No non-human subjects present.,FALSE,none,Background objects intact.,FALSE,none,Spatial arrangement normal.,TRUE,M,0:01 fingers exhibit non-rigid motion.,TRUE,M,0:02 finger count changes.,FALSE,none,No sudden shifts.,TRUE,M,0:02 fingers pass through each other.,Hands exhibit severe anatomical merging.,Multiple hand deformities observed.,
pexels_portrait_7203426,Pexels,Gemini_3.1_Pro,2026-07-31,Real,40,FALSE,none,Natural skin and fabric textures.,FALSE,none,Clean edges.,FALSE,none,Consistent studio lighting.,FALSE,none,No watermark.,FALSE,none,Normal hand and face.,FALSE,none,no non-human subjects present,FALSE,none,No objects.,FALSE,none,Normal composition.,FALSE,none,Natural subtle movement.,FALSE,none,No drift.,FALSE,none,No errors.,FALSE,none,No physics violations.,no strong artefacts observed,Video appears authentic with natural textures.,
pexels_portrait_7735868,Pexels,Gemini_3.1_Pro,2026-07-31,Real,35,FALSE,none,0:00-0:02 face textures natural,FALSE,none,0:00-0:02 edges sharp,FALSE,none,0:00-0:02 lighting consistent,FALSE,none,0:00-0:02 no watermarks,FALSE,none,0:00-0:02 proportions normal,FALSE,none,no non-human subjects present,FALSE,none,0:00-0:02 glasses sound,FALSE,none,0:00-0:02 arrangement logical,FALSE,none,0:00-0:02 motion fluid,FALSE,none,0:00-0:02 appearance stable,FALSE,none,0:00-0:02 no errors,FALSE,none,0:00-0:02 physics normal,no strong artefacts observed,Video appears authentic.,
pexels_portrait_8724243,Pexels,Gemini_3.1_Pro,2026-07-31,Real,35,FALSE,none,Skin and hair textures appear natural.,FALSE,none,Subject edges are sharp against background.,FALSE,none,Lighting and shadows are consistent.,FALSE,none,No watermarks observed.,FALSE,none,Facial proportions are anatomically correct.,FALSE,none,No non-human subjects present.,FALSE,none,No structural object defects.,FALSE,none,Standard portrait composition.,FALSE,none,Head turn motion is natural.,FALSE,none,Facial features remain consistent.,FALSE,none,No continuity errors observed.,FALSE,none,No physics violations.,no strong artefacts observed,Video appears to be standard high-quality stock footage.,
pexels_portrait_8724519,Pexels,Gemini_3.1_Pro,2026-07-31,Real,35,FALSE,none,Natural skin detail at 0:00-0:02 across face.,FALSE,none,Clean edges around subject at 0:00-0:02.,FALSE,none,Consistent lighting on face at 0:00-0:02.,FALSE,none,No watermarks at 0:00-0:02.,FALSE,none,Normal facial proportions at 0:00-0:02.,FALSE,none,no non-human subjects present,FALSE,none,No objects present.,FALSE,none,Standard framing at 0:00-0:02.,FALSE,none,Natural movement at 0:00-0:02.,FALSE,none,Consistent features at 0:00-0:02.,FALSE,none,No errors at 0:00-0:02.,FALSE,none,No physics issues at 0:00-0:02.,no strong artefacts observed,Video appears entirely natural.,
pexels_text_scene_33923464,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,"0:00 background left, worker uniform lacks fine detail.",TRUE,M,"0:00 mid-left, soft edges on stacked cups.",FALSE,none,Lighting appears generally consistent.,FALSE,none,No watermarks observed.,TRUE,M,"0:00 background left, worker face and mask distorted.",FALSE,none,No non-human subjects present.,TRUE,M,"0:00 right side, wall menu and counter signs contain gibberish text.",FALSE,none,Spatial arrangements appear normal.,TRUE,M,"0:01 background left, worker movement is slightly rigid.",FALSE,none,Objects maintain identity across frames.,FALSE,none,No sudden shifts or disappearances.,FALSE,none,No physics violations observed.,Gibberish text on menus.,Text failures strongly indicate AI generation.,
pexels_text_scene_5920143,Pexels,Gemini_3.1_Pro,2026-07-31,Real,35,FALSE,none,Normal textures.,FALSE,none,Normal edges.,FALSE,none,Consistent lighting.,FALSE,none,None visible.,FALSE,none,Normal anatomy.,FALSE,none,No non-human subjects present.,FALSE,none,Coherent text.,FALSE,none,Logical arrangement.,FALSE,none,Fluid motion.,FALSE,none,No morphing.,FALSE,none,No errors.,FALSE,none,Normal physics.,no strong artefacts observed,Video appears entirely natural.,
pexels_text_scene_6103527,Pexels,Gemini_3.1_Pro,2026-07-31,Real,35,FALSE,none,Textures natural.,FALSE,none,Edges sharp.,FALSE,none,Lighting consistent.,FALSE,none,No watermarks.,FALSE,none,Person normal.,FALSE,none,no non-human subjects present,FALSE,none,Text legible.,FALSE,none,Layout logical.,FALSE,none,Pan smooth.,FALSE,none,No morphing.,FALSE,none,No shifts.,FALSE,none,Physics normal.,no strong artefacts observed,Text is perfectly stable.,
pexels_text_scene_7557411,Pexels,Gemini_3.1_Pro,2026-07-31,Real,35,FALSE,none,Textures appear natural.,FALSE,none,Edges are clean.,FALSE,none,Lighting is consistent.,FALSE,none,No watermark seen.,FALSE,none,Hand is anatomically correct.,FALSE,none,no non-human subjects present,FALSE,none,Books and text are coherent.,FALSE,none,Spatial arrangement is logical.,FALSE,none,Movement is natural.,FALSE,none,Objects remain consistent.,FALSE,none,No sudden shifts.,FALSE,none,Physics are maintained.,no strong artefacts observed,Legible text and natural motion suggest real footage.,
pexels_text_scene_7778358,Pexels,Gemini_3.1_Pro,2026-07-31,Real,30,FALSE,none,Natural textures.,FALSE,none,Consistent edges.,FALSE,none,Consistent lighting.,FALSE,none,None visible.,FALSE,none,Normal anatomy.,FALSE,none,no non-human subjects present,FALSE,none,Normal structure.,FALSE,none,Logical composition.,FALSE,none,Natural motion.,FALSE,none,Consistent identity.,FALSE,none,Continuous scene.,FALSE,none,Normal physics.,no strong artefacts observed,Video appears to be a standard camera recording.,
pexels_text_scene_8567117,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,75,TRUE,M,"0:00 left shelves, books lack fine detail.",TRUE,M,"0:01 center, books merge into wooden shelf.",TRUE,L,"0:02 floor, shadows inconsistent with ambient light.",TRUE,M,"0:02 bottom-left, white text-like shape appears.",TRUE,M,"0:02 center aisle, figure has distorted limbs.",FALSE,none,no non-human subjects present.,TRUE,M,"0:00 right shelves, books have gibberish text.",TRUE,M,"0:01 center, shelf perspective is skewed.",TRUE,M,"0:01 entire frame, shelves warp during pan.",TRUE,M,"0:01 bottom-left, books change color.",TRUE,M,"0:01 center aisle, figure suddenly appears.",TRUE,M,"0:02 center, figure phases through floor.",Figure suddenly appears and morphs in the center aisle.,Multiple structural and temporal artifacts present.,
pexels_text_scene_8617056,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,0:00-0:02 face center overly smooth.,TRUE,M,0:01 soft edges around hair top.,TRUE,M,0:01 flat lighting on face center.,FALSE,none,No watermark visible.,TRUE,M,0:00-0:02 unnatural segmented hair sides.,FALSE,none,No non-human subjects present.,TRUE,M,0:00-0:02 malformed text background right.,FALSE,none,Normal composition.,TRUE,M,0:01 rigid hair motion sides.,TRUE,M,0:01 hair segments shift shape sides.,FALSE,none,No continuity errors.,FALSE,none,No physics violations.,Unnatural segmented hair structure and malformed background text.,Multiple AI markers present.,
pexels_text_scene_8617059,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,FALSE,none,no texture defects,FALSE,none,edges normal,FALSE,none,lighting consistent,FALSE,none,no watermark,TRUE,M,"0:01 center right, fingers blend with chalk",FALSE,none,no non-human subjects present,TRUE,M,"0:00 top center, text is malformed",FALSE,none,scene plausible,FALSE,none,motion normal,TRUE,M,"0:01 top center, text morphs spelling",FALSE,none,no continuity errors,FALSE,none,physics normal,Text morphs spelling across frames.,Clear AI generation due to text instability.,
pexels_texture_12171874,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,75,TRUE,M,0:01 right hand clay is waxy.,FALSE,none,Edges intact.,FALSE,none,Lighting consistent.,FALSE,none,No watermark.,TRUE,M,0:00 top-left hand fingers merge.,FALSE,none,No non-human subjects present.,FALSE,none,Wheel normal.,FALSE,none,Scene normal.,TRUE,M,0:01 bottom wheel lines warp.,TRUE,M,0:02 right hand fingers shift.,FALSE,none,No breaks.,FALSE,none,Physics obeyed.,Background hand fingers merge unnaturally.,Multiple anatomical errors.,
pexels_texture_15419572,Pexels,Gemini_3.1_Pro,2026-07-31,Real,30,FALSE,none,Textures appear natural,FALSE,none,Edges are sharp,FALSE,none,Lighting is consistent,FALSE,none,No watermarks,FALSE,none,No humans,FALSE,none,no non-human subjects present,FALSE,none,No structural issues,FALSE,none,Composition is normal,FALSE,none,Motion is natural,FALSE,none,No drift observed,FALSE,none,Continuity maintained,FALSE,none,Physics appear normal,no strong artefacts observed,Video appears to be standard macro footage.,
pexels_texture_28000739,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,"0:01 center, skin and clay look waxy.",TRUE,M,"0:01 center, soft edges around fingers.",FALSE,none,Lighting appears normal.,FALSE,none,No watermark seen.,TRUE,M,"0:01 center, fingers merge and have wrong proportions.",FALSE,none,No non-human subjects present.,TRUE,M,"0:02 center, pot topology is distorted.",FALSE,none,Scene layout is standard.,TRUE,M,"0:01 center, hands glide unnaturally.",TRUE,M,"0:02 center, fingers change shape.",FALSE,none,No major continuity cuts.,TRUE,M,"0:02 center, fingers pass through solid clay.",Fingers merge with each other and the clay.,Clear AI generation due to hand distortions.,
pexels_texture_4253330,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,0:00 center-left hand skin appears waxy.,TRUE,M,0:01 center spoon handle bleeds into fingers.,FALSE,none,Lighting appears consistent.,FALSE,none,No watermark visible.,TRUE,M,0:01 center fingers merge with spoon.,FALSE,none,No non-human subjects present.,TRUE,M,0:00 center spoon shape is distorted.,FALSE,none,Spatial arrangement is plausible.,TRUE,M,0:01 bottom-center liquid moves unnaturally.,TRUE,M,0:02 center spoon handle morphs.,FALSE,none,No major continuity errors.,FALSE,none,Physics generally maintained.,Spoon handle merges with fingers.,Multiple structural anomalies.,
